"Activities" "ID" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyAccMag-mean()" "tGravityAccMag-mean()" "tBodyAccJerkMag-mean()" "tBodyGyroMag-mean()" "tBodyGyroJerkMag-mean()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-meanFreq()-X" "fBodyAcc-meanFreq()-Y" "fBodyAcc-meanFreq()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-meanFreq()-X" "fBodyAccJerk-meanFreq()-Y" "fBodyAccJerk-meanFreq()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-meanFreq()-X" "fBodyGyro-meanFreq()-Y" "fBodyGyro-meanFreq()-Z" "fBodyAccMag-mean()" "fBodyAccMag-meanFreq()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-meanFreq()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-meanFreq()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-meanFreq()" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-std()" "tGravityAccMag-std()" "tBodyAccJerkMag-std()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-std()" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroJerkMag-std()"
"STANDING" 30 0.27892952 -0.019627474 -0.11090852 0.95766381 -0.21967982 0.05317361 0.073856863 0.010918592 0.021644208 -0.009035118 -0.07788715 0.084560056 -0.083379263 -0.038256149 -0.063774157 -0.97643363 -0.97643363 -0.99244674 -0.97374443 -0.99374197 -0.99305966 -0.97862704 -0.97519156 0.17733871 -0.35823286 -0.0051679306 -0.99105924 -0.98829608 -0.99009148 0.51135307 -0.24504586 0.019769779 -0.97267181 -0.98665881 -0.98591956 -0.10925483 -0.37582141 0.10309853 -0.98837318 -0.038326677 -0.99020211 0.49828359 -0.97825544 -0.08662522 -0.99331943 0.14236698 -0.99513981 -0.9686373 -0.95861115 -0.99772544 -0.98588997 -0.96607195 -0.99154842 -0.98793988 -0.99215075 -0.97599991 -0.98432026 -0.9880994 -0.9906698 -0.9934566 -0.99277282 -0.98614628 -0.98614628 -0.9916709 -0.97277682 -0.993338 -0.99626029 -0.96495426 -0.9523942 -0.99294164 -0.98831591 -0.9928832 -0.97702088 -0.98297576 -0.98994222 -0.9858038 -0.99255922 -0.97353181 -0.99336868
"WALKING" 1 0.27902435 -0.011607501 -0.10514987 0.92983173 -0.27987923 0.1321892 0.076021501 0.005326912 -0.0098241127 -0.039014598 -0.079458351 0.087434974 -0.099709316 -0.042123462 -0.05816606 -0.99110919 -0.99110919 -0.99573885 -0.98443415 -0.99721049 -0.99644162 -0.98669382 -0.98887588 -0.25077784 -0.050464431 0.10301689 -0.99707911 -0.99324005 -0.99188109 0.094405413 0.1026799 -0.009227356 -0.99027973 -0.99265248 -0.98910011 -0.33596128 -0.43207148 -0.24436828 -0.99272419 0.20661064 -0.99451204 0.51743365 -0.99268488 -0.30463446 -0.99767402 0.57824426 -0.99649904 -0.98433089 -0.98645259 -0.99823232 -0.98731389 -0.99473815 -0.99736903 -0.99420275 -0.99189174 -0.99010208 -0.98962641 -0.98555167 -0.99531907 -0.99710486 -0.99633776 -0.99126389 -0.99126389 -0.99464827 -0.98863516 -0.9979557 -0.99642711 -0.98298556 -0.98506372 -0.9980003 -0.99607054 -0.99024154 -0.9900334 -0.9879561 -0.98554473 -0.99060982 -0.99331917 -0.98773272 -0.99820669
"WALKING" 2 0.28868303 0.043617112 -0.042253282 0.96288999 -0.175847 0.062273431 0.072229851 -0.049868812 -0.03412196 -0.02667324 -0.080065269 0.051243655 -0.12183624 -0.045206906 -0.011517972 -0.83071078 -0.83071078 -0.90274519 -0.79170541 -0.91350914 -0.88699362 -0.79904621 -0.86949007 -0.48068519 -0.25310611 -0.32425173 -0.89654106 -0.88129517 -0.91876554 -0.40933826 -0.63953906 -0.30287339 -0.82698566 -0.8554413 -0.78162359 -0.42070838 -0.60558857 -0.47593754 -0.81176701 -0.29252162 -0.88375691 -0.27860242 -0.84627048 -0.22341508 -0.89871797 -0.061662667 -0.89828279 -0.76729912 -0.82793475 -0.99182928 -0.86682072 -0.89017249 -0.89611777 -0.87002257 -0.9289323 -0.83201957 -0.83803547 -0.75604928 -0.88134507 -0.92190943 -0.88034907 -0.78581573 -0.78581573 -0.87727367 -0.8160858 -0.89780475 -0.9029903 -0.76552142 -0.81913763 -0.90512546 -0.86603622 -0.9379131 -0.83511159 -0.82916233 -0.7703056 -0.80458345 -0.86846267 -0.82738792 -0.90321025
"WALKING" 3 0.28084886 -0.017758885 -0.094480725 0.86329455 -0.35645916 -0.25003179 0.077069132 -0.0091579149 -0.0070026232 -0.019616294 -0.057212449 0.085469585 -0.085150471 -0.045027749 -0.059419405 -0.94297918 -0.94297918 -0.97972763 -0.94755636 -0.98267021 -0.9829958 -0.93828756 -0.96265213 -0.49062449 -0.2893252 -0.28965061 -0.98604785 -0.96808936 -0.97896816 0.17240209 -0.30631439 -0.1078211 -0.96840705 -0.96415709 -0.96223518 0.012140276 -0.58677326 -0.59489813 -0.96359267 -0.29043166 -0.98204613 0.5874836 -0.97197331 -0.31780814 -0.98434989 0.22035365 -0.97314384 -0.89849448 -0.94059517 -0.97937128 -0.97148445 -0.96098663 -0.98541417 -0.96835782 -0.98335266 -0.9762152 -0.94843675 -0.93592956 -0.97836451 -0.98306156 -0.98590659 -0.9528649 -0.9528649 -0.98407006 -0.96461802 -0.98557302 -0.96960434 -0.88735009 -0.93318253 -0.98595093 -0.97099517 -0.98678272 -0.97865418 -0.94084823 -0.93472948 -0.95338248 -0.9859888 -0.96558258 -0.98812613
"WALKING" 4 0.27547412 -0.018872029 -0.10891511 0.87134623 -0.36513716 -0.2118323 0.079980297 0.029595442 0.024004935 -0.025429326 -0.067619982 0.082216362 -0.091576932 -0.036646544 -0.072091361 -0.99339283 -0.99339283 -0.99368187 -0.98418425 -0.9951587 -0.99451396 -0.97980286 -0.9874612 0.021395329 0.38300026 0.42162579 -0.99354071 -0.98389845 -0.99639942 0.25750266 0.15221262 -0.05573892 -0.98279985 -0.99240677 -0.98043095 -0.24564571 -0.21160316 0.28036335 -0.99146676 0.23355609 -0.99635672 0.39097039 -0.98965669 -0.20315967 -0.99637701 0.54582378 -0.99593396 -0.98413409 -0.98817337 -0.99530074 -0.99362423 -0.9868951 -0.9936412 -0.98522917 -0.99723209 -0.98316484 -0.99152121 -0.98288321 -0.99150421 -0.99618293 -0.99447718 -0.99113586 -0.99113586 -0.99629006 -0.9859393 -0.99657764 -0.99665396 -0.98677111 -0.98870443 -0.99432693 -0.98822489 -0.99658385 -0.98331182 -0.99093904 -0.9852508 -0.99124498 -0.99463591 -0.98563045 -0.99677053
"WALKING" 5 0.27509144 -0.021220931 -0.12005338 0.95027852 -0.25281259 -0.01932842 0.079494435 -0.0069613708 -0.015812551 -0.034312598 -0.069076878 0.085956521 -0.054734587 -0.032550605 -0.075007564 -0.9602123 -0.9602123 -0.97299279 -0.93125795 -0.97806324 -0.98459855 -0.92370298 -0.96269083 0.18345888 -0.081184621 -0.19253695 -0.97793328 -0.94549121 -0.9759897 0.3220004 -0.28779339 -0.20517964 -0.89658594 -0.96919831 -0.95089181 -0.18637271 -0.6445167 -0.32637259 -0.95268563 0.14017631 -0.96523476 -0.096920789 -0.92719241 -0.10102817 -0.96508879 -0.38354896 -0.98906449 -0.92437614 -0.94727256 -0.99521086 -0.97873586 -0.97452195 -0.9780686 -0.94758562 -0.97833125 -0.91054938 -0.95401932 -0.9442514 -0.94300064 -0.98777745 -0.97763045 -0.95684571 -0.95684571 -0.96166657 -0.89095528 -0.96323927 -0.99143831 -0.92847631 -0.94226365 -0.9802125 -0.95425743 -0.97909371 -0.91508245 -0.94677697 -0.94706357 -0.96516655 -0.95556947 -0.88801163 -0.96299204
"WALKING" 6 0.28218314 -0.012658452 -0.096964255 0.91321865 -0.1773303 -0.2746452 0.076238547 0.0039539855 -4.3437632e-05 -0.023140412 -0.067543093 0.076263984 -0.089275237 -0.042508994 -0.058734969 -0.9868897 -0.9868897 -0.98909121 -0.98497431 -0.98986178 -0.99262774 -0.98188687 -0.98403158 0.20698901 0.064673444 0.0073568213 -0.98918115 -0.98339415 -0.9880683 0.33979494 -0.016344946 0.028034474 -0.98607286 -0.98242436 -0.99013207 0.25534911 -0.096869826 0.11831296 -0.98825533 0.21751443 -0.99009434 0.40027356 -0.98511599 0.23609984 -0.99019829 0.32299503 -0.99450823 -0.98354119 -0.98150902 -0.99567548 -0.98796125 -0.97805158 -0.98921252 -0.98454117 -0.99028683 -0.99019872 -0.98179755 -0.99124108 -0.99037894 -0.98768969 -0.99323055 -0.9888907 -0.9888907 -0.99157124 -0.98464827 -0.99056251 -0.99545603 -0.98443019 -0.98046829 -0.99020947 -0.98729283 -0.99115755 -0.99152003 -0.98143841 -0.99236381 -0.99007299 -0.99279565 -0.98679111 -0.99138654
"WALKING" 7 0.27865679 -0.0042006858 -0.10830436 0.97009044 -0.1342864 -0.07070802 0.074185246 0.0024688899 -0.033253395 -0.026099333 -0.09302642 0.094291868 -0.10866848 -0.048654099 -0.042745768 -0.96313346 -0.96313346 -0.98246144 -0.97052283 -0.98853167 -0.99318419 -0.95489595 -0.97004772 0.09157578 -0.20711777 -0.032231362 -0.99163085 -0.96878926 -0.98612663 0.32107601 -0.25605011 0.075927737 -0.96542187 -0.98361377 -0.97517811 -0.27746105 -0.23147236 -0.27544238 -0.98081351 0.16171231 -0.98446191 0.35446859 -0.97179695 -0.49726082 -0.98925202 -0.15451072 -0.99496086 -0.94183 -0.95547804 -0.99676166 -0.96368903 -0.97090698 -0.99141953 -0.96732917 -0.98558337 -0.96852495 -0.98040349 -0.9658196 -0.97686495 -0.99177893 -0.99266033 -0.98088288 -0.98088288 -0.98510087 -0.96149195 -0.98845002 -0.99586411 -0.93826871 -0.95030443 -0.99191182 -0.96781167 -0.98335338 -0.96954842 -0.97861541 -0.96598973 -0.98281551 -0.98437298 -0.96131767 -0.98771458
"WALKING" 8 0.2861412 -0.014982004 -0.11895986 0.88847881 -0.1283074 0.35145591 0.081442873 -0.0089408463 0.00066458554 -0.035472239 -0.079080224 0.087528487 -0.095422446 -0.042445974 -0.039424691 -0.98154575 -0.98154575 -0.9814071 -0.97342932 -0.98662544 -0.99029334 -0.9486342 -0.98714311 -0.075328605 0.052677423 0.22295224 -0.98965044 -0.95174037 -0.98694506 -0.023692556 -0.29241205 0.046496441 -0.97545026 -0.97828074 -0.95134481 -0.24927201 -0.42357025 -0.092053287 -0.97137367 0.087443949 -0.96837568 -0.24785573 -0.97336395 -0.24816023 -0.98119202 -0.42950118 -0.99167774 -0.95302022 -0.98696273 -0.99016191 -0.99134163 -0.97879125 -0.98986703 -0.9482901 -0.9874597 -0.98001526 -0.97481246 -0.95794154 -0.97721544 -0.98859085 -0.97057411 -0.97331632 -0.97331632 -0.96485779 -0.96154151 -0.97758684 -0.99223816 -0.95746626 -0.98697047 -0.99104534 -0.94774013 -0.98631272 -0.98139284 -0.97289987 -0.96411356 -0.97767504 -0.95881387 -0.96059809 -0.97440025
"WALKING" 9 0.27966479 -0.01616842 -0.11660039 0.96688841 -0.14392699 0.08468087 0.07510657 0.0067348395 -0.013687146 -0.024239314 -0.084643826 0.10314741 -0.09919862 -0.044292663 -0.044598961 -0.99152839 -0.99152839 -0.99435889 -0.98760525 -0.99696865 -0.99808094 -0.98484132 -0.98981872 0.046514723 0.25147014 0.21320297 -0.9975719 -0.98683445 -0.99238429 0.25969931 0.33241993 0.14704048 -0.99295411 -0.99402892 -0.98867213 -0.097367384 -0.20642801 0.029287178 -0.99163998 0.47253742 -0.99458224 0.43036361 -0.99485106 -0.09801728 -0.99826051 0.30120369 -0.99846904 -0.98246505 -0.98762796 -0.99789917 -0.99043344 -0.99410437 -0.99748963 -0.98743045 -0.99364576 -0.99391887 -0.99099374 -0.9866507 -0.99496326 -0.99704931 -0.99643948 -0.99271344 -0.99271344 -0.99550343 -0.99291082 -0.99825378 -0.99864407 -0.98122918 -0.98628166 -0.99759365 -0.98915702 -0.99342792 -0.99415263 -0.98933357 -0.98700933 -0.99376433 -0.995817 -0.99253988 -0.99799602
"WALKING" 10 0.28216824 -0.012055722 -0.11863892 0.96587472 -0.19199739 0.023218838 0.074929979 0.01628753 -0.011487581 -0.025945459 -0.083828421 0.078213739 -0.077790519 -0.036027924 -0.0675094 -0.98086673 -0.98086673 -0.99026938 -0.97969209 -0.9901045 -0.99322281 -0.97531009 -0.97818481 -0.059074549 -0.17939336 -0.15481071 -0.99178596 -0.9847538 -0.98908845 0.22026372 -0.23012629 -0.2226185 -0.97444977 -0.98761744 -0.97707696 0.1826625 -0.073607851 0.20845659 -0.9882505 0.031216571 -0.99371547 0.37826357 -0.98595717 -0.14803009 -0.99330024 0.53924087 -0.99366628 -0.97185335 -0.97410613 -0.99713531 -0.99303695 -0.9826165 -0.99198057 -0.9851293 -0.99122349 -0.98106535 -0.98479549 -0.97985035 -0.99237791 -0.99072044 -0.98592739 -0.98782942 -0.98782942 -0.99440185 -0.9824759 -0.9940922 -0.99375704 -0.97075718 -0.97276053 -0.99293973 -0.986709 -0.99201938 -0.9831357 -0.98320317 -0.9826059 -0.98839 -0.99421551 -0.9828677 -0.99550717
"WALKING" 11 0.27864816 -0.013466196 -0.10062033 0.96151982 -0.20937949 -0.022412551 0.073086773 0.0048711905 0.005633089 -0.02697539 -0.071539634 0.084123931 -0.096777719 -0.039811712 -0.054554317 -0.97526664 -0.97526664 -0.99438057 -0.97478757 -0.99572793 -0.99387094 -0.97844427 -0.98255058 0.10045007 -0.28584412 -0.3843604 -0.99256044 -0.98907553 -0.99487274 0.32266031 -0.040514473 0.07824543 -0.98042005 -0.992573 -0.99159161 -0.72860796 -0.21261438 -0.080912819 -0.98537841 -0.27180931 -0.99717922 0.62275121 -0.98760608 -0.58049793 -0.99660729 0.27520152 -0.99490022 -0.96285159 -0.95532242 -0.99770142 -0.99238663 -0.9724163 -0.99218867 -0.98976485 -0.99707723 -0.96683775 -0.99176753 -0.98974325 -0.99380582 -0.99550135 -0.99573824 -0.97356661 -0.97356661 -0.99723937 -0.97446482 -0.99697171 -0.99533609 -0.95745119 -0.94547924 -0.99241386 -0.99148247 -0.99826497 -0.96450762 -0.99123125 -0.98987595 -0.9706304 -0.99573115 -0.97141891 -0.99741778
"WALKING" 12 0.27866589 -0.013102567 -0.12828011 0.94850907 -0.2585788 -0.039884018 0.069329323 -0.001812354 0.0062699234 -0.02770848 -0.086926795 0.086262906 -0.089576723 -0.058558865 -0.031910752 -0.95807373 -0.95807373 -0.97474824 -0.94294589 -0.97496566 -0.98710634 -0.95483676 -0.95469108 0.32730777 -0.21502956 -0.27738279 -0.98262642 -0.96742527 -0.97109755 0.40172817 -0.19116922 -0.098632185 -0.95250132 -0.96095531 -0.95466951 -0.56133108 -0.34615597 0.10606362 -0.96515762 -0.10276549 -0.97697048 0.54747451 -0.96093585 -0.097803032 -0.98018821 0.12933228 -0.98837595 -0.94780141 -0.92786364 -0.9951301 -0.98383493 -0.98976668 -0.98344657 -0.96483093 -0.97557106 -0.95109566 -0.95007919 -0.95600219 -0.97434117 -0.97916431 -0.96431008 -0.95623395 -0.95623395 -0.97921987 -0.95661381 -0.98114692 -0.98882627 -0.94649729 -0.91925509 -0.98599036 -0.96412998 -0.97880928 -0.95120513 -0.94453959 -0.96031081 -0.95707598 -0.9813539 -0.96081531 -0.98352642
"WALKING" 13 0.28315081 -0.030258114 -0.12978761 0.97095266 0.028976782 0.08277204 0.081461421 0.00074217453 -0.026974172 -0.031269164 -0.086936251 0.098353458 -0.060256192 -0.026169209 -0.053381292 -0.96572199 -0.96572199 -0.98136765 -0.94979127 -0.98328478 -0.99116383 -0.93556713 -0.96631387 -0.092845728 -0.1586006 0.0034375331 -0.99208064 -0.95359929 -0.98199506 -0.017348941 -0.42612189 -0.015676273 -0.91217171 -0.97994392 -0.98372669 -0.16987848 -0.26332448 -0.11640455 -0.95710578 -0.29865221 -0.97113061 -0.029559419 -0.93293706 -0.19545456 -0.97412054 -0.49515645 -0.99283529 -0.93361706 -0.96159463 -0.99577189 -0.98363078 -0.97264618 -0.9924764 -0.95362823 -0.98724032 -0.92642328 -0.97780203 -0.98416863 -0.95270202 -0.99203308 -0.99013269 -0.94881443 -0.94881443 -0.97281418 -0.91834722 -0.97141739 -0.99358625 -0.93570832 -0.9608956 -0.99366523 -0.95700761 -0.99223939 -0.93093182 -0.97658777 -0.98562095 -0.95109383 -0.97391178 -0.92245241 -0.96958837
"WALKING" 14 0.27847648 -0.02685289 -0.16186351 0.97448397 -0.048493207 0.074167977 0.073990335 0.037410979 -0.12150089 -0.083318996 -0.14379736 0.11494864 -0.16458701 -0.082646102 -0.091889102 -0.886826 -0.886826 -0.95876208 -0.84694247 -0.9694113 -0.94662433 -0.89498861 -0.8450495 -0.36102253 -0.45307037 -0.17863511 -0.94651589 -0.95059255 -0.96313913 -0.37182948 -0.62309623 -0.54774492 -0.84901637 -0.93070907 -0.88438965 -0.26653913 -0.32416357 -0.52097763 -0.86778779 -0.383357 -0.94714622 -0.42318136 -0.85679358 -0.25497873 -0.97229355 -0.47966722 -0.95164033 -0.8559948 -0.7602432 -0.99792292 -0.98597196 -0.97274663 -0.94266218 -0.95105491 -0.96670419 -0.82720811 -0.91951877 -0.85011599 -0.94441407 -0.97573922 -0.96284033 -0.79220261 -0.79220261 -0.93420683 -0.78195337 -0.96061004 -0.95365862 -0.84662287 -0.73798146 -0.94354287 -0.95520232 -0.96869026 -0.82445124 -0.91371498 -0.85383822 -0.79053382 -0.91839066 -0.775651 -0.95077369
"WALKING" 15 0.28431748 -0.027205815 -0.21230304 0.9564181 -0.26000305 -0.014160474 -0.19076115 -0.15830204 0.2725886 0.19160162 -0.075822649 -0.022387581 -0.32034437 0.23315486 0.020468126 -0.046277939 -0.046277939 -0.096391431 -0.039073593 -0.28645834 -0.13906724 0.11969439 -0.27105874 -0.27082482 0.030794718 -0.086579051 -0.08786895 -0.0090308483 -0.44351246 -0.18462435 -0.44685609 -0.18124728 -0.26466365 -0.022227644 -0.17687207 0.035581175 -0.11275979 0.031980681 -0.02293362 0.27239568 -0.064023916 0.076289869 -0.24314196 0.23082625 -0.35506576 0.29369915 -0.18344442 0.14107588 -0.22568941 -0.98434504 -0.9858116 -0.82785828 -0.067573384 0.066278536 -0.50920898 -0.45595247 0.030218936 -0.26607028 -0.25207504 -0.31816424 -0.32512016 -0.20362526 -0.20362526 -0.11268336 -0.26132279 -0.38555145 -0.2015629 0.080220524 -0.26160658 -0.12981224 0.078647374 -0.57523195 -0.51730061 0.054090936 -0.36488007 -0.45130248 -0.1854781 -0.40587447 -0.47367033
"WALKING" 16 0.30583985 -0.0021923253 -0.12497137 0.92237373 -0.30392369 -0.097183662 0.13383073 -0.56498991 -0.13696952 -0.02516353 -0.12737711 0.023869069 -0.083660425 0.14849533 -0.24718466 -0.15146531 -0.15146531 -0.11655083 -0.1865596 -0.27066605 -0.21645357 0.19261034 -0.34977674 -0.21083705 0.29922407 0.21299985 -0.1428623 -0.028470093 -0.4150831 -0.14143853 -0.5131105 -0.079043449 -0.29651827 -0.14237767 -0.27920785 -0.059176882 -0.1067051 -0.12473523 -0.044973613 0.31130492 0.073891178 0.26407766 -0.16569429 0.23859721 -0.29082637 0.2508753 -0.30930011 0.19143432 -0.31795237 -0.96704078 -0.92718071 -0.96616525 -0.059177779 0.11609159 -0.44667713 -0.42570674 -0.090699791 -0.36942266 -0.10671687 -0.28061149 -0.41874713 -0.19873858 -0.19873858 0.047762331 -0.15254828 -0.27080624 -0.34947325 0.11536837 -0.35413339 -0.05551051 0.19736111 -0.47534116 -0.46689867 -0.066585814 -0.4596137 -0.42559856 0.011101791 -0.29105689 -0.29373048
"WALKING" 17 0.31649338 -0.042248362 -0.1126406 0.90063148 -0.34216993 0.15048437 -0.091254067 -0.082220378 -0.065031515 -0.050546089 -0.030164013 0.044643516 -0.13807961 -0.0038880534 0.25301641 -0.29724909 -0.29724909 -0.23420841 -0.46864361 -0.53152849 -0.34066253 0.05009128 -0.4590975 -0.08870305 0.26169121 0.11625552 -0.26589769 0.04989503 -0.50927891 -0.00039093113 -0.092487272 0.0439662 -0.42376984 -0.58605664 -0.31233224 -0.079111539 -0.018099256 0.34669317 -0.2833435 0.5086548 -0.066007771 0.29491624 -0.5858585 0.4924443 -0.5444173 0.12628366 -0.41759891 -0.06248534 -0.45661563 -0.99072 -0.97934983 -0.97228577 -0.22522913 0.079692539 -0.58137442 -0.56811929 -0.59333877 -0.44440514 -0.39756361 -0.61067574 -0.37593141 -0.38870032 -0.38870032 -0.091877708 -0.60181462 -0.53187536 -0.45081067 -0.18904379 -0.49895801 -0.25091701 0.038327569 -0.65707646 -0.61423991 -0.60074149 -0.54611866 -0.55219217 -0.13231024 -0.6845672 -0.54750107
"WALKING" 18 0.23717016 0.027868452 -0.14983832 0.94004369 -0.27252851 -0.15189619 0.41161636 0.020060324 -0.087231832 -0.043984706 -0.048009513 0.1330482 -0.18444676 0.20543539 -0.14825028 -0.2063208 -0.2063208 -0.23060064 -0.45552275 -0.4849062 -0.22991517 -0.055852174 -0.3778492 -0.1408636 0.120275 0.075591987 -0.21895492 -0.098108694 -0.47681079 -0.14471759 -0.17138705 -0.18157164 -0.44645667 -0.41422026 -0.39890083 0.21977546 0.08125603 -0.17038531 -0.21357484 0.22370714 -0.15557744 -0.19190079 -0.47204214 0.17959043 -0.51059152 -0.1368354 -0.29114925 -0.069107177 -0.3439024 -0.99194874 -0.97597526 -0.95194276 -0.18985107 -0.023569107 -0.52005766 -0.61407041 -0.45173606 -0.46323443 -0.33325921 -0.50991551 -0.48831684 -0.26210157 -0.26210157 -0.10095163 -0.47918147 -0.45603879 -0.31670714 -0.13517024 -0.37673743 -0.23117581 -0.006116779 -0.56107284 -0.66924225 -0.48012223 -0.53512591 -0.40476426 -0.039127541 -0.57593139 -0.42706056
"WALKING" 19 0.25043299 -0.054901682 -0.045979808 0.97514083 -0.080858614 -0.041520198 -0.018995068 0.0035810431 0.25299847 -0.45350852 0.10062975 0.02209549 0.063410147 -0.14561507 0.0056822832 -0.25488869 -0.25488869 -0.41438974 -0.23091328 -0.54512766 -0.43769186 -0.12515269 -0.53624267 -0.33246558 -0.20634535 -0.026908564 -0.46877931 -0.31150121 -0.73286974 -0.44290421 -0.57548988 -0.51296985 -0.25758953 -0.5683279 -0.24545278 -0.19453905 -0.24959727 0.011909961 -0.40352838 0.049020563 -0.4382785 -0.075808454 -0.42973063 -0.25045418 -0.66637923 0.11879896 -0.42943017 0.042616089 -0.41810135 -0.96547125 -0.90706378 -0.85298219 -0.41922363 -0.16653018 -0.75920042 -0.396196 -0.54472708 -0.33891159 -0.43785049 -0.69517559 -0.25594986 -0.4021282 -0.4021282 -0.3684169 -0.29230233 -0.59046449 -0.42609619 0.05724297 -0.40211227 -0.41891878 -0.071070509 -0.78403273 -0.44034044 -0.53387632 -0.43304183 -0.49378241 -0.29230584 -0.32468232 -0.53448591
"WALKING" 20 0.33676572 -0.039332439 -0.12671856 0.95953935 -0.21305092 0.016782005 -0.10049915 -0.17146917 0.045802705 -0.11284173 -0.086155282 0.052675602 -0.20748154 0.14656191 -0.0077420275 -0.15551024 -0.15551024 -0.2502139 -0.32293739 -0.46551539 -0.16895428 0.066462588 -0.64192897 -0.276475 -0.095086252 -0.18675238 -0.13076488 -0.14902216 -0.73618501 -0.15738398 -0.58799995 -0.30733074 -0.32295072 -0.43860367 -0.33322583 -0.05528824 -0.0617172 0.26629047 -0.24921614 0.13301011 -0.086540014 0.033555539 -0.47061692 0.26103005 -0.51079428 0.21505816 -0.27239409 0.18028445 -0.59044407 -0.96452725 -0.97138653 -0.97720273 -0.1129608 -0.040200969 -0.75002335 -0.48455157 -0.37054705 -0.46215635 -0.33446456 -0.57785174 -0.30864672 -0.27758412 -0.27758412 -0.085643736 -0.48157423 -0.53261803 -0.31740275 0.16287051 -0.59403733 -0.17388581 0.014329844 -0.76163033 -0.53599567 -0.33629556 -0.56114333 -0.40609362 -0.088754916 -0.58146376 -0.595637
"WALKING" 21 0.27832449 -0.017606195 -0.10019535 0.95819332 -0.1776492 0.014566915 0.10377255 -0.18984768 -0.16769553 -0.043751455 -0.1373836 0.017421041 0.064099134 -0.053133449 -0.074359488 0.039757816 0.039757816 -0.045693424 -0.1802486 -0.11248059 -0.31569593 0.24102569 0.041190959 -0.28451301 0.16863821 0.29792149 -0.28625961 0.14845657 0.00062367152 -0.10347409 -0.39897252 -0.17128574 -0.052054899 0.068634726 -0.27374154 0.13291652 0.34256506 0.089758802 0.0099330657 0.29548502 0.10837206 -0.12922244 0.10486341 0.25997535 0.12557067 0.046508328 -0.22600962 0.3049738 0.16927602 -0.964542 -0.98283444 -0.96408865 -0.26418968 0.27538071 -0.067631454 -0.31336649 -0.053001359 -0.36320078 0.15448087 0.028991651 -0.39809166 -0.063336871 -0.063336871 0.14453205 0.10163846 0.1821275 -0.19329308 0.2555844 0.14684782 -0.3064893 0.32963847 -0.13232122 -0.39786485 -0.14350926 -0.45362853 -0.25279666 0.18237446 -0.09441681 0.17125983
"WALKING" 22 0.25326214 0.025633214 -0.11446357 0.88371298 -0.17645763 -0.35503461 -0.011941102 0.64021159 0.31478371 0.041265627 -0.17412622 -0.057040613 -0.58849461 -0.16593519 -0.36413729 0.19765361 0.19765361 0.064974563 0.061044718 -0.30114623 -0.35466725 0.44105236 -0.095365455 -0.4120684 0.18995293 0.31605941 -0.39092282 0.14363537 -0.13498903 -0.43062488 -0.27036493 -0.017758388 -0.084064586 -0.18703841 0.26237995 0.13176161 -0.021349625 -0.30053187 -0.11043964 0.38301815 -0.1487707 0.46793986 -0.40142016 0.097713607 -0.45766728 0.51887732 -0.076209097 0.44730228 0.14055915 -0.97763276 -0.9715843 -0.96670053 -0.22224939 0.2413778 -0.12708152 -0.26069361 -0.18323858 0.27304795 -0.37892474 -0.36343738 -0.2288715 -0.14382937 -0.14382937 -0.20858462 -0.31050793 -0.49556587 0.012891464 0.3588454 0.17224996 -0.13314392 0.2668499 -0.1190271 -0.31679913 -0.18667332 0.16017406 -0.29620789 -0.29522168 -0.36717503 -0.5751271
